code;name;name2;external_id;is_for_individuals;
keyColumns=code

821;Платежи за строительные услуги, в том числе: работы по возведению зданий и сооружений, в том числе стоимость товаров, приобретаемых и используемых при сооружении объектов работы строительные по сооружению мостов, дорог и железных дорог, в том числе стоимость товаров, приобретаемых и используемых при сооружении объектов работы строительные по строительству прочих инженерных сооружений, стоимость товаров, приобретаемых и используемых при сооружении объектов работы по разборке и сносу зданий и по подготовке участка строительного ремонт зданий, сооружений работы электромонтажные работы по установке систем водоснабжения, отопления и кондиционирования воздуха прочие работы по монтажу (установке)  работы строительные и отделочные завершающего цикла работы по установке стропил (кровельных перекрытий) работы строительные специализированные прочие, не включенные в другие группировки работы по прокладке трубопроводов, линий связи и линий электропередач (силовых кабелей) работы по возведению электростанций, сооружений для горнодобывающей и обрабатывающей промышленности прочие строительно-монтажные работы (в том числе работы по установке: заборов и оград ставней и навесов, систем освещения и сигнализации для дорог, аэропортов и портов) работы по завершению строительства (штукатурные работы, столярные установочные работы, работы по покрытию полов и стен, малярные и стекольные работы) услуги по аренде оборудования с оператором для строительства или сноса здания или сооружения;;821;0
822;Платежи за услуги по ремонту товаров и техническому обслуживанию, в том числе: услуги по ремонту и техническому обслуживанию любых товаров, в том числе морских и воздушных судов и других транспортных средств, за исключением строительного ремонта (включаются в строительные услуги), ремонта компьютеров (включаются в компьютерные услуги) и ремонта нефтяных и газовых скважин (включаются в профессиональные, научные и технические услуги);;822;0
831;Страховая премия (взнос) по страхованию жизни, в том числе: перевод пенсионных накоплений акционерным обществом «Единый накопительный пенсионный фонд» либо добровольным пенсионным фондом в страховую организацию по договору пенсионного аннуитета;;831;0
832;Страховое возмещение по страхованию жизни, в том числе: перечисление страховой организацией страховых выплат по страхованию жизни и аннуитетному страхованию периодические/пожизненные страховые выплаты страховой организацией по аннуитетному страхованию;;832;0
833;Прочие страховые премии, в том числе: страховая премия (взнос) по прочим видам страхования (за исключением страхования жизни);;833;0
834;Прочие страховые возмещения, в том числе: перечисление страховой организацией прочих страховых выплат (за исключением выплат по страхованию жизни) в банк для последующего зачисления на счета физических лиц перечисление акционерным обществом «Фонд гарантирования страховых выплат» гарантийных страховых выплат;;834;0
835;Передача в перестрахование;;835;0
836;Возмещение перестрахователю;;836;0
837;Комиссионные вознаграждения по страхованию и перестрахованию, в том числе: комиссионные платежи страховым агентам;;837;0
838;Возврат выкупной суммы по договору накопительного страхования;;838;0
839;Прочие страховые услуги, в том числе: актуарные услуги вспомогательные страховые услуги (консультационные услуги, услуги по оценке в области страхования и пенсионного обеспечения);;839;0
841;Платежи за финансовые услуги, за исключением платежей с кодами назначения платежа 842 и 843, в том числе: комиссионное вознаграждение банку или организации, осуществляющей отдельные виды банковских операций за осуществление банковских и иных операций, предусмотренных Законом Республики Казахстан от 31 августа 1995 года «О банках и банковской деятельности в Республике Казахстан» посреднические и вспомогательные услуги финансовых организаций (за исключением услуг страховых организаций и единого накопительного пенсионного фонда) комиссионные вознаграждения профессиональным участникам рынка ценных бумаг за осуществляемые операции комиссионное вознаграждение за обналичивание денег оплата вознаграждения согласно андеррайтинговому договору комиссионное вознаграждения за обмен ветхой валюты в банке - нерезиденте Республики Казахстан комиссионное вознаграждение в связи с предоставлением займов (включая финансовый лизинг) финансовые консультационные услуги;;841;0
842;Комиссионное вознаграждение за услуги Интернет-банкинга;;842;0
843;Комиссионное вознаграждение за услуги мобильного банкинга;;843;0
844;Платежи за услуги посредников по торговым сделкам, в том числе: комиссионное вознаграждение торгово-посредническим фирмам, брокерам, дилерам, торговым агентам от торговых сделок с товарами и услугами, включая торговые сделки на морских и воздушных судах, аукционные сделки услуги агентств, связанные с недвижимостью, предоставляемые за вознаграждение или на договорной основе;;844;0
851;"Платежи за компьютерные услуги, в том числе: услуги по компьютерному программированию услуги по изданию программного обеспечения услуги консультационные в области компьютерных технологий услуги по управлению компьютерным оборудованием услуги по сборке, установке, техническому обслуживанию и ремонту компьютеров и периферийных устройств услуги в области информационных технологий и компьютерных систем услуги по обработке данных, сайтов и услуги аналогичные процессинговые услуги (сбор, обработка и передача информации, формируемой при осуществлении платежей и других операций с использованием платежных карточек) создание, хранение и работа с массивами данных в режиме реального времени, обработка данных, включая табулирование данных, обработку данных в режиме коллективного использования компьютерного времени или на основе почасового графика, управление вычислительными комплексами внешних пользователей на постоянной основе содержание веб порталов";;851;0
852;Платежи за услуги связи, в том числе: проводные телекоммуникационные услуги (по передаче данных и сообщений, телефонные фиксированные, частных сетей по предоставлению проводных телекоммуникационных линий, по передаче данных по сетям телекоммуникационным проводным, межсетевой связи Интернета проводные, по распространению программ по инфраструктуре кабельной) беспроводные телекоммуникационные услуги (мобильной связи и частных сетей по предоставлению беспроводных телекоммуникационных линий, по предоставлению беспроводных телекоммуникаций, по передаче данных по беспроводным телекоммуникационным сетям, беспроводные услуги межсетевой связи Интернета, по распространению программ по сетям беспроводным) услуги спутниковой связи прочие телекоммуникационные услуги;;852;0
853;Плата за использование интеллектуальной собственности, в том числе: платежи за пользование правами собственности (такими как патенты, авторские права, торговые марки, технологические процессы, дизайн) платежи за лицензии на воспроизводство и (или) распространение произведенных оригиналов и прототипов (таких как книги и рукописи, компьютерное программное обеспечение, кинематографические работы, звукозаписи);;853;0
854;"Юридические услуги, в том числе: юридические советы и консультации, предоставление услуг в юридических, судебных и законодательных процессах, подготовка юридической документации, услуги арбитража";;854;0
855;Лизинг (текущая аренда), в том числе: операционный лизинг (текущая аренда) помещений, складов временного хранения, тупиков услуги по сдаче в наем собственного имущества услуги по аренде машин и оборудования без оператора услуги по прокату и аренде предметов личного потребления и бытовых товаров услуги по аренде машин, оборудования и прочих материальных средств оплата арендодателю арендатором расходов по арендному помещению согласно договору аренды (в том числе оплата коммунальных расходов, расходов за услуги связи, по охране здания и другие) платеж юридического лица в пользу физического лица за аренду личного имущества данного физического лица;;855;1
856;Платежи за коммунальные услуги, в том числе: приобретение физическими лицами коммунальных услуг: холодная, горячая вода, электроэнергия, отопление (газовое, горячей водой), канализация, газ, лифт, содержание жилища, вывоз мусора, коллективная антенна, техническое обслуживание счетчиков, техническое обслуживание газовой системы, оплата за радиовещание;;856;0
857;"Платежи за информационные услуги, в том числе: услуги информационных агентств, включая снабжение средств массовой информации сводками новостей, фотографическим материалом и тематическими статьями создание, хранение и распространение баз данных прямая индивидуальная подписка на периодические издания с доставкой по почте и иными способами, услуги библиотек и архивов услуги телефонных справочных центров";;857;0
858;Услуги в области рекламы и изучения конъюнктуры рынка, в том числе: проектирование, создание и маркетинг рекламы посредством рекламных агентств размещение рекламы в средствах массовой информации, включая покупку и продажу рекламного времени организация выставок и торговых ярмарок, рекламирование товаров за рубежом маркетинговые исследования, проведение опросов общественного мнения по различным проблемам;;858;0
859;Платежи за профессиональные, научные и технические услуги, в том числе: бухгалтерские услуги консультационные услуги в области налогообложения консультационные услуги по вопросам управления, услуги головных компаний услуги в области архитектуры, инженерных изысканий и по предоставлению технических консультаций в этих областях услуги по техническим испытаниям и анализу услуги по исследованиям и экспериментальным разработкам в области естественных и технических наук услуги по исследованиям и экспериментальным разработкам в области общественных и гуманитарных наук услуги по проектированию (дизайну) услуги в области фотографии услуги по устному и письменному переводу секретарские услуги ветеринарные услуги офисные административные комплексные услуги фотокопировальные услуги, услуги по подготовке документов и услуги офисные специализированные вспомогательные прочие услуги по организации конференций упаковочные услуги услуги в области сельского хозяйства (кроме услуг ветеринарных) услуги в области лесного хозяйства (лесоводства и лесозаготовок) вспомогательные услуги в области горнодобывающей промышленности (услуги по бурению скважин для добычи нефти и природного газа, по установке, ремонту и демонтажу буровых вышек и услуги вспомогательные прочие в области добычи нефти и природного газа, по сжижению и регазификация газа природного для транспортирования, осуществляемые на разрабатываемой площадке) профессиональные, научные и технические прочие услуги, не включенные в другие группировки, в том числе коммерческие вспомогательные услуги по печатанию газет и прочие печатные услуги, к подготовке к печати и тиражированию, переплетные, отделочные и связанные с ними услуги услуги по изданию книг, изданий периодических и прочих изданий оформление визовой поддержки радиационное обследование услуги по оценке, кроме оценки, производимой посредниками по торговым сделкам и страховым агентами в связи с операциями с недвижимым имуществом или страхованием услуги по проведению; расследований и обеспечению безопасности услуги по проектированию оборудования для контроля технологических процессов и автоматизированных производственных установок услуги по распределению и передаче электроэнергии услуги по распределению водыуслуги по распределению газообразного топлива по трубопроводам услуги юридическим лицам по стирке и сухой чистке услуги по сборке, установке и техническому обслуживанию оборудования (кроме компьютерного оборудования, а также монтажа и возведения объектов из сборных конструкций) услуги по уборке зданий (в том числе услуги по дезинфекции, дератизации и дезинсекции, по мытью окон, по традиционной уборке, по специализированной уборке, по чистке печей и труб) услуги по сбору, обработке и удалению отходов, получению вторичного сырья, рекультивации;859;0
861;Платежи за образовательные услуги, в том числе: оплата за образовательные услуги, оказанные физическим лицам и юридическим лицам по обучению их работников (в области дошкольного воспитания и обучения, среднего образования, высшего образования, прочего образования, курсы, тренинги, семинары, прохождение практики);;861;0
862;Платежи за медицинские услуги, в том числе: услуги больниц, услуги в области врачебной и стоматологической практики, по охране здоровья человека, по уходу за больными;;862;0
869;Платежи за услуги в сфере культуры и отдыха, в том числе: услуги в области творчества, искусства и развлечений (артистов-исполнителей, авторов, композиторов, скульпторов, живописцев, графических художников, в области производства и представления зрелищных мероприятий, по эксплуатации театрального оборудования) услуги библиотек, архивов, музеев и прочих культурных учреждений услуги по организации азартных игр и заключению пари спортивные услуги и услуги по организации отдыха (по эксплуатации спортивных сооружений, услуги спортивных клубов, фитнесс клубов, парков развлечений и тематических парков, парков отдыха и пляжей, по показу фейерверков и представлений «свет и звук», игровых автоматов) услуги парикмахерских и салонов красоты услуги по производству кино-, видеофильмов и радио-, телевизионных программ услуги по изданию фонограмм и звукозаписей услуги по копированию звуко- и видеозаписей услуги в области радиовещания услуги по созданию и трансляции телепрограмм, оригиналы телевещания;;869;0
871;Поездки, в том числе: стоимость приобретенных туристических путевок, за исключением стоимости проезда (билетов) (при непосредственной оплате за билеты указываются коды назначения платежей 811, 812, 813, 814 в зависимости от вида транспорта) стоимость туристических путевок с учетом стоимости билетов (в случае их оплаты одним платежным документом) услуги бюро путешествий и туристических агентов представительские и командировочные расходы перечисление юридическим лицом в банк суммы представительских и командировочных расходов для последующего зачисления на банковский счет своего сотрудника либо банковский счет, предназначенный для учета операций с использованием корпоративных платежных карточек;;871;0
872;Платежи за услуги по проживанию и питанию, в том числе: услуги гостиниц услуги по предоставлению помещений на выходные и прочие периоды краткосрочного проживания услуги кемпингов, стоянок для передвижных дач и жилых автоприцепов услуги ресторанов и услуги по доставке продуктов питания услуги по доставке готовой пищи на заказ и услуги по доставке готовой пищи услуги по обеспечению напитками возмещение юридическим лицом в пользу физического лица расходов за услуги по проживанию в гостинице;;872;0
880;Возврат средств за непредоставленные услуги, в том числе: покупка филиалами банков у клиентов остатков неиспользованных дорожных чеков;;880;0
890;Прочие платежи по разделу 8, в том числе: платежи по услугам, не учтенные ранее, включая возврат средств по платежным документам, оформленным с нарушением требований законодательства Республики Казахстан, по платежам раздела 8 возврат ошибочно списанной суммы по платежам раздела 8 возврат денег, излишне перечисленных за услуги, а также в случае уменьшения стоимости услуг возврат денег поставщиком услуг за ненадлежащее исполнение условий договора;;890;0
911;Начисленные (исчисленные) и иные обязательства в бюджет;;911;0
912;Пеня по обязательствам в бюджет;;912;0
913;Штрафы за нарушение законодательства Республики Казахстан;;913;0
914;Поступления по обязательствам в бюджет по результатам проверок органами государственных доходов;;914;0
915;Пеня по результатам проверок органами государственных доходов;;915;0
916;Штрафы по результатам проверок органами государственных доходов;;916;0
917;Поступления в бюджет при изменении (продлении) сроков уплаты налогов;;917;0
918;Пеня при изменении (продлении) сроков уплаты налогов;;918;0
919;Штрафы до продления сроков уплаты налогов;;919;0
921;Поступления по обязательствам в бюджет по результатам камерального контроля;;921;0
922;Пеня по результатам камерального контроля;;922;0
923;Перечисление пени по не представленному Заявлению о ввозе товаров и уплате косвенных налогов;;923;0
924;Пеня, начисленная на возвращенную сумму превышения налога на добавленную стоимость;;924;0
961;Зачет налога на добавленную стоимость, уплаченного по товарам (работам, услугам), приобретаемым за счет средств гранта, в счет погашения налоговой задолженности;;961;0
962;Возврат налога на добавленную стоимость, уплаченного по товарам (работам, услугам), приобретаемым за счет средств гранта;;962;0
963;Возврат налога на добавленную стоимость дипломатическим и приравненным к ним представительствам, аккредитованным в Республике Казахстан;;963;0
964;Зачет излишне (ошибочно) уплаченной суммы в счет погашения задолженности по начисленным суммам по результатам проверки органами государственных доходов;;964;0
965;Пеня в пользу налогоплательщика за нарушение органом государственных доходов срока возврата превышения налога на добавленную стоимость;;965;0
966;Пеня в пользу налогоплательщика за нарушение органом государственных доходов срока возврата налога, платы;;966;0
967;Пеня в пользу налогоплательщика за нарушение органом государственных доходов срока зачета налога, платы;;967;0
968;Возврат пени налогоплательщиком;;968;0
969;Зачет излишне (ошибочно) уплаченной суммы в счет погашения задолженности по начисленным суммам по результатам камерального контроля;;969;0
971;Возврат из бюджета излишне (ошибочно) уплаченных сумм на банковский счет;;971;0
972;Возврат налога на добавленную стоимость по оборотам, облагаемым по нулевой ставке, образовавшегося до 1 января 2009 года;;972;0
973;Зачет превышения суммы налога на добавленную стоимость, относимого в зачет, над суммой начисленного налога, образовавшегося после 1 января 2009 года;;973;0
974;Возврат превышения суммы налога на добавленную стоимость, относимого в зачет, над суммой начисленного налога, образовавшегося после 1 января 2009 года;;974;0
975;Зачет с одного кода бюджетной классификации на другой код бюджетной классификации;;975;0
976;Зачет с одного органа государственных доходов в другой орган государственных доходов;;976;0
977;Зачет налога на добавленную стоимость по оборотам, облагаемым по нулевой ставке, образовавшегося до 1 января 2009 года;;977;0
978;Возврат уплаченной суммы штрафа;;978;0
979;Прочие;;979;0
991;Поступления по обязательствам в бюджет от физических лиц-граждан;;991;0
992;Пени по обязательствам в бюджет от физических лиц-граждан;;992;0
993;Штрафы за нарушение законодательства Республики Казахстан от физических лиц-граждан;;993;0
994;Погашение недоимки прошлых лет от физических лиц-граждан;;994;0
995;Административные штрафы, налагаемые органами государственных доходов;;995;0
996;Возврат налога на добавленную стоимость, уплаченного при импорте товаров;;996;0
997;Возврат налога на добавленную стоимость, уплаченного при приобретении работ, услуг от нерезидента;;997;0
998;Возврат налога на добавленную стоимость по вводимым в эксплуатацию основным средствам, инвестициям в недвижимость, приобретенным биологическим активам;;998;0

